sensor_id,ubicacion,tipo_via,timestamp,conteo_vehiculos,temperatura_c,condicion_clima,lat,lon
SEN01,Av. Regional,Troncal,2025-03-16 08:00:00,46.0,24.1,lluvioso,6.23073,-75.58995
SEN05,Av. Oriental,Arteria,2025-03-16 18:00:00,43.0,26.5,nublado,6.24734,-75.56456
SEN04,Autopista Norte,Troncal,2025-03-02 14:00:00,9.0,21.6,nublado,6.28717,-75.56425
SEN03,Calle 10,Local,2025-03-01 04:00:00,19.0,27.7,nublado,6.20895,-75.57175
SEN06,Circular 4ta,Local,2025-03-11 16:00:00,48.0,24.8,nublado,6.24516,-75.58563
SEN02,Av. 33,Arteria,2025-03-05 12:00:00,22.0,23.3,nublado,6.21368,-75.57412
SEN06,Circular 4ta,Local,2025-03-12 12:00:00,17.0,17.5,nublado,6.24411,-75.58447
SEN04,Autopista Norte,Troncal,2025-03-06 06:00:00,40.0,20.7,soleado,6.28572,-75.56517
SEN02,Av. 33,Arteria,2025-03-02 16:00:00,44.0,26.1,lluvioso,6.21509,-75.57382
SEN02,Av. 33,Arteria,2025-03-17 22:00:00,11.0,26.3,soleado,6.21375,-75.5731
SEN06,Circular 4ta,Local,2025-03-09 00:00:00,21.0,24.0,nublado,6.24572,-75.58553
SEN06,Circular 4ta,Local,2025-03-07 14:00:00,23.0,23.6,lluvioso,6.24414,-75.58569
SEN06,Circular 4ta,Local,2025-03-14 16:00:00,47.0,21.2,soleado,6.24439,-75.58554
SEN05,Av. Oriental,Arteria,2025-03-16 04:00:00,6.0,26.2,nublado,6.24728,-75.56438
SEN02,Av. 33,Arteria,2025-04-03 18:00:00,43.0,23.8,soleado,6.21483,-75.57354
SEN06,Circular 4ta,Local,2025-03-11 00:00:00,18.0,23.1,nublado,6.24526,-75.58512
SEN03,Calle 10,Local,2025-03-17 10:00:00,23.0,25.3,nublado,6.20961,-75.57155
SEN03,Calle 10,Local,2025-03-09 12:00:00,15.0,19.8,nublado,6.2096,-75.57189
SEN06,Circular 4ta,Local,2025-03-12 00:00:00,14.0,23.1,soleado,6.24538,-75.58554
SEN03,Calle 10,Local,2025-03-15 14:00:00,10.0,26.2,soleado,6.20902,-75.57096
SEN05,Av. Oriental,Arteria,2025-03-16 02:00:00,14.0,26.6,soleado,6.24653,-75.56512
SEN05,Av. Oriental,Arteria,2025-03-19 16:00:00,31.0,23.1,soleado,6.24716,-75.56565
SEN02,Av. 33,Arteria,2025-03-06 18:00:00,36.0,22.4,nublado,6.21386,-75.57423
SEN03,Calle 10,Local,2025-03-09 18:00:00,41.0,18.5,nublado,6.20987,-75.57079
SEN03,Calle 10,Local,2025-03-03 06:00:00,33.0,25.5,nublado,6.20883,-75.57084
SEN05,Av. Oriental,Arteria,2025-03-04 12:00:00,13.0,29.0,nublado,6.24755,-75.56471
SEN01,Av. Regional,Troncal,2025-03-04 02:00:00,14.0,22.5,soleado,6.23154,-75.59068
SEN06,Circular 4ta,Local,2025-03-03 04:00:00,14.0,27.8,nublado,6.24402,-75.5848
SEN02,Av. 33,Arteria,2025-03-07 18:00:00,45.0,15.8,soleado,6.21532,-75.57329
SEN02,Av. 33,Arteria,2025-03-04 12:00:00,11.0,24.8,soleado,6.21356,-75.57311
SEN01,Av. Regional,Troncal,2025-03-02 04:00:00,12.0,21.3,soleado,6.22981,-75.58974
SEN02,Av. 33,Arteria,2025-03-11 14:00:00,11.0,22.1,soleado,6.2136,-75.57426
SEN06,Circular 4ta,Local,2025-03-06 14:00:00,17.0,22.8,soleado,6.2442,-75.58448
SEN03,Calle 10,Local,2025-03-19 20:00:00,17.0,23.3,soleado,6.20923,-75.57025
SEN06,Circular 4ta,Local,2025-03-16 02:00:00,7.0,24.9,nublado,6.24504,-75.58454
SEN05,Av. Oriental,Arteria,2025-03-20 06:00:00,48.0,23.1,soleado,6.24788,-75.56493
SEN06,Circular 4ta,Local,2025-03-09 18:00:00,31.0,21.2,nublado,6.2457,-75.58534
SEN05,Av. Oriental,Arteria,2025-03-18 18:00:00,32.0,17.9,soleado,6.24642,-75.56468
SEN05,Av. Oriental,Arteria,2025-03-13 22:00:00,11.0,23.9,soleado,6.24673,-75.56569
SEN03,Calle 10,Local,2025-03-17 00:00:00,19.0,24.1,nublado,6.21003,-75.57142
SEN05,Av. Oriental,Arteria,2025-03-16 06:00:00,39.0,22.3,lluvioso,6.24677,-75.56403
SEN02,Av. 33,Arteria,2025-03-07 04:00:00,16.0,21.3,soleado,6.21434,-75.57436
SEN06,Circular 4ta,Local,2025-03-09 02:00:00,21.0,25.3,soleado,6.24514,-75.58497
SEN04,Autopista Norte,Troncal,2025-03-15 16:00:00,41.0,30.1,nublado,6.28741,-75.56473
SEN05,Av. Oriental,Arteria,2025-03-13 10:00:00,3.0,20.3,soleado,6.24661,-75.5652
SEN01,Av. Regional,Troncal,2025-03-01 16:00:00,51.0,21.5,soleado,6.23153,-75.59112
SEN01,Av. Regional,Troncal,2025-03-16 02:00:00,3.0,21.8,nublado,6.23011,-75.59131
SEN02,Av. 33,Arteria,2025-03-11 00:00:00,14.0,20.4,soleado,6.21365,-75.57359
SEN01,Av. Regional,Troncal,2025-03-19 12:00:00,12.0,28.5,soleado,6.23149,-75.58983
SEN03,Calle 10,Local,2025-03-07 02:00:00,15.0,24.8,nublado,6.20847,-75.57166
SEN02,Av. 33,Arteria,2025-03-17 16:00:00,41.0,24.1,nublado,6.21377,-75.57427
SEN06,Circular 4ta,Local,2025-03-01 10:00:00,16.0,25.3,soleado,6.24421,-75.585
SEN03,Calle 10,Local,2025-03-03 14:00:00,9.0,21.9,soleado,6.21029,-75.57132
SEN02,Av. 33,Arteria,2025-03-12 16:00:00,19.0,21.9,soleado,6.21365,-75.57248
SEN03,Calle 10,Local,2025-03-18 08:00:00,29.0,23.7,soleado,6.20961,-75.5702
SEN01,Av. Regional,Troncal,2025-03-20 04:00:00,19.0,25.4,lluvioso,6.23094,-75.59014
SEN01,Av. Regional,Troncal,2025-03-10 08:00:00,42.0,27.1,soleado,6.2303,-75.58971
SEN05,Av. Oriental,Arteria,2025-03-08 12:00:00,19.0,22.1,soleado,6.24723,-75.5656
SEN05,Av. Oriental,Arteria,2025-03-02 20:00:00,8.0,24.0,soleado,6.24783,-75.5653
SEN05,Av. Oriental,Arteria,2025-03-13 20:00:00,14.0,22.5,nublado,6.24781,-75.5641
SEN04,Autopista Norte,Troncal,2025-03-05 18:00:00,48.0,23.1,soleado,6.28579,-75.56498
SEN01,Av. Regional,Troncal,2025-03-13 18:00:00,37.0,20.8,soleado,6.23115,-75.59121
SEN03,Calle 10,Local,2025-03-01 14:00:00,24.0,26.8,soleado,6.20987,-75.57104
SEN01,Av. Regional,Troncal,2025-03-11 04:00:00,8.0,23.9,soleado,6.23108,-75.59002
SEN05,Av. Oriental,Arteria,2025-03-06 18:00:00,19.0,25.2,lluvioso,6.24689,-75.56576
SEN05,Av. Oriental,Arteria,2025-03-13 16:00:00,38.0,23.5,nublado,6.24783,-75.56432
SEN03,Calle 10,Local,2025-03-12 00:00:00,13.0,25.4,soleado,6.20927,-75.57115
SEN03,Calle 10,Local,2025-03-17 16:00:00,19.0,26.3,nublado,6.21018,-75.57026
SEN01,Av. Regional,Troncal,2025-03-08 22:00:00,19.0,25.0,nublado,6.23019,-75.58997
SEN04,Autopista Norte,Troncal,2025-03-09 04:00:00,8.0,19.5,lluvioso,6.28706,-75.56533
SEN06,Circular 4ta,Local,2025-03-18 14:00:00,26.0,22.2,lluvioso,6.2442,-75.58576
SEN05,Av. Oriental,Arteria,2025-03-06 20:00:00,30.0,24.5,nublado,6.24603,-75.56489
SEN04,Autopista Norte,Troncal,2025-03-10 16:00:00,46.0,26.6,soleado,6.28626,-75.56435
SEN03,Calle 10,Local,2025-03-17 12:00:00,24.0,20.3,soleado,6.20877,-75.57024
SEN01,Av. Regional,Troncal,2025-03-13 00:00:00,11.0,24.3,lluvioso,6.23004,-75.59029
SEN02,Av. 33,Arteria,2025-03-13 00:00:00,5.0,23.3,soleado,6.21436,-75.57368
SEN04,Autopista Norte,Troncal,2025-03-08 16:00:00,19.0,23.5,lluvioso,6.28716,-75.56566
SEN03,Calle 10,Local,2025-03-16 20:00:00,19.0,19.4,nublado,6.20986,-75.57055
SEN02,Av. 33,Arteria,2025-03-09 20:00:00,12.0,22.4,soleado,6.21388,-75.57247
SEN02,Av. 33,Arteria,2025-03-08 14:00:00,20.0,21.7,nublado,6.21547,-75.57422
SEN04,Autopista Norte,Troncal,2025-03-15 06:00:00,41.0,21.2,soleado,6.28701,-75.56499
SEN03,Calle 10,Local,2025-03-16 12:00:00,16.0,23.6,nublado,6.20988,-75.57036
SEN03,Calle 10,Local,2025-03-14 00:00:00,19.0,27.1,nublado,6.20901,-75.57055
SEN05,Av. Oriental,Arteria,2025-03-05 18:00:00,42.0,22.4,soleado,6.24753,-75.56575
SEN02,Av. 33,Arteria,2025-03-01 14:00:00,11.0,20.9,nublado,6.21484,-75.57398
SEN06,Circular 4ta,Local,2025-03-03 10:00:00,9.0,18.6,lluvioso,6.24486,-75.58562
SEN06,Circular 4ta,Local,2025-03-11 08:00:00,48.0,23.1,nublado,6.24572,-75.58447
SEN05,Av. Oriental,Arteria,2025-03-16 20:00:00,12.0,23.6,soleado,6.24689,-75.56568
SEN02,Av. 33,Arteria,2025-03-16 04:00:00,20.0,16.7,soleado,6.21372,-75.5731
SEN06,Circular 4ta,Local,2025-03-03 12:00:00,19.0,22.5,soleado,6.24568,-75.58489
SEN01,Av. Regional,Troncal,2025-03-17 06:00:00,19.0,21.2,lluvioso,6.23005,-75.59149
SEN04,Autopista Norte,Troncal,2025-03-14 16:00:00,37.0,26.0,soleado,6.28581,-75.56462
SEN06,Circular 4ta,Local,2025-03-02 12:00:00,16.0,20.1,nublado,6.24414,-75.5848
SEN05,Av. Oriental,Arteria,2025-03-02 22:00:00,8.0,22.3,soleado,6.24779,-75.56517
SEN01,Av. Regional,Troncal,2025-03-15 20:00:00,10.0,18.7,soleado,6.23042,-75.59113
SEN04,Autopista Norte,Troncal,2025-03-05 10:00:00,19.0,23.0,nublado,6.28696,-75.56402
SEN02,Av. 33,Arteria,2025-03-11 22:00:00,18.0,20.5,soleado,6.21405,-75.57301
SEN01,Av. Regional,Troncal,2025-03-18 12:00:00,18.0,25.7,nublado,6.23013,-75.58976
SEN04,Autopista Norte,Troncal,2025-03-02 20:00:00,19.0,25.7,lluvioso,6.2856,-75.56412
SEN01,Av. Regional,Troncal,2025-03-12 20:00:00,19.0,20.3,soleado,6.23076,-75.59048
SEN02,Av. 33,Arteria,2025-03-08 22:00:00,11.0,27.2,soleado,6.21494,-75.57404
SEN05,Av. Oriental,Arteria,2025-03-08 02:00:00,17.0,22.4,soleado,6.24799,-75.56535
SEN03,Calle 10,Local,2025-03-20 22:00:00,19.0,24.7,soleado,6.2099,-75.57166
SEN04,Autopista Norte,Troncal,2025-03-10 12:00:00,12.0,24.7,lluvioso,6.28652,-75.56506
SEN06,Circular 4ta,Local,2025-03-14 00:00:00,17.0,19.8,nublado,6.24435,-75.58428
SEN01,Av. Regional,Troncal,2025-03-06 02:00:00,13.0,23.0,soleado,6.23079,-75.5898
SEN04,Autopista Norte,Troncal,2025-03-18 20:00:00,18.0,19.9,nublado,6.2867,-75.56417
SEN01,Av. Regional,Troncal,2025-03-18 02:00:00,7.0,21.5,soleado,6.23023,-75.59079
SEN03,Calle 10,Local,2025-03-08 06:00:00,48.0,19.8,soleado,6.20938,-75.57149
SEN05,Av. Oriental,Arteria,2025-03-16 14:00:00,10.0,19.2,soleado,6.2478,-75.56529
SEN01,Av. Regional,Troncal,2025-03-18 00:00:00,12.0,25.6,lluvioso,6.23179,-75.59138
SEN06,Circular 4ta,Local,2025-03-12 22:00:00,15.0,28.5,nublado,6.24539,-75.58457
SEN06,Circular 4ta,Local,2025-03-20 14:00:00,13.0,30.4,soleado,6.24468,-75.58589
SEN05,Av. Oriental,Arteria,2025-03-07 20:00:00,8.0,25.1,soleado,6.24696,-75.56449
SEN06,Circular 4ta,Local,2025-03-16 20:00:00,23.0,20.3,nublado,6.24531,-75.58435
SEN06,Circular 4ta,Local,2025-03-18 12:00:00,19.0,23.9,soleado,6.24431,-75.58546
SEN01,Av. Regional,Troncal,2025-03-09 02:00:00,14.0,24.9,nublado,6.23057,-75.59041
SEN06,Circular 4ta,Local,2025-03-11 18:00:00,19.0,27.0,nublado,6.24435,-75.58417
SEN02,Av. 33,Arteria,2025-03-19 16:00:00,34.0,24.3,soleado,6.21475,-75.57291
SEN02,Av. 33,Arteria,2025-03-01 00:00:00,17.0,23.6,lluvioso,6.21534,-75.57374
SEN02,Av. 33,Arteria,2025-03-16 00:00:00,5.0,23.2,soleado,6.2154,-75.57384
SEN01,Av. Regional,Troncal,2025-03-03 00:00:00,11.0,24.7,soleado,6.23098,-75.59033
SEN03,Calle 10,Local,2025-03-02 00:00:00,19.0,22.9,nublado,6.21027,-75.57134
SEN03,Calle 10,Local,2025-03-14 10:00:00,18.0,24.7,soleado,6.20938,-75.57161
SEN05,Av. Oriental,Arteria,2025-03-19 04:00:00,17.0,26.3,soleado,6.24655,-75.56547
SEN06,Circular 4ta,Local,2025-03-02 10:00:00,12.0,20.8,soleado,6.24471,-75.58411
SEN04,Autopista Norte,Troncal,2025-03-20 04:00:00,11.0,17.6,soleado,6.28697,-75.56597
SEN04,Autopista Norte,Troncal,2025-03-10 00:00:00,18.0,27.9,soleado,6.28715,-75.56452
SEN02,Av. 33,Arteria,2025-03-15 02:00:00,13.0,18.7,lluvioso,6.21383,-75.57417
SEN06,Circular 4ta,Local,2025-03-08 00:00:00,22.0,21.2,soleado,6.24507,-75.58517
SEN06,Circular 4ta,Local,2025-03-16 16:00:00,43.0,22.2,soleado,6.24543,-75.58538
SEN06,Circular 4ta,Local,2025-03-15 22:00:00,5.0,20.4,soleado,6.24582,-75.58552
SEN05,Av. Oriental,Arteria,2025-03-17 10:00:00,18.0,18.7,nublado,6.24785,-75.56481
SEN06,Circular 4ta,Local,2025-03-17 10:00:00,27.0,26.7,lluvioso,6.24511,-75.58586
SEN03,Calle 10,Local,2025-03-15 08:00:00,42.0,20.6,lluvioso,6.20855,-75.57016
SEN05,Av. Oriental,Arteria,2025-03-06 12:00:00,11.0,27.5,lluvioso,6.2475,-75.56449
SEN06,Circular 4ta,Local,2025-03-14 20:00:00,20.0,23.0,lluvioso,6.24575,-75.58464
SEN03,Calle 10,Local,2025-03-13 14:00:00,7.0,24.0,soleado,6.20848,-75.57176
SEN05,Av. Oriental,Arteria,2025-03-05 12:00:00,13.0,20.3,nublado,6.24718,-75.564
SEN01,Av. Regional,Troncal,2025-03-14 14:00:00,4.0,27.5,soleado,6.23072,-75.5899
SEN02,Av. 33,Arteria,2025-03-09 18:00:00,46.0,24.5,soleado,6.21462,-75.57322
SEN06,Circular 4ta,Local,2025-03-20 08:00:00,42.0,17.2,nublado,6.24481,-75.5855
SEN05,Av. Oriental,Arteria,2025-03-12 08:00:00,19.0,22.9,nublado,6.24786,-75.56575
SEN05,Av. Oriental,Arteria,2025-03-05 08:00:00,40.0,23.7,soleado,6.24655,-75.56405
SEN04,Autopista Norte,Troncal,2025-03-19 10:00:00,22.0,23.7,soleado,6.28724,-75.56544
SEN01,Av. Regional,Troncal,2025-03-13 20:00:00,18.0,21.4,soleado,6.23166,-75.58961
SEN06,Circular 4ta,Local,2025-03-20 10:00:00,19.0,21.4,nublado,6.24416,-75.58411
SEN04,Autopista Norte,Troncal,2025-03-01 00:00:00,13.0,28.8,nublado,6.28576,-75.56487
SEN05,Av. Oriental,Arteria,2025-03-14 14:00:00,9.0,22.3,soleado,6.24739,-75.56505
SEN04,Autopista Norte,Troncal,2025-03-08 04:00:00,18.0,15.3,soleado,6.28666,-75.56576
SEN06,Circular 4ta,Local,2025-03-15 02:00:00,9.0,23.8,nublado,6.24543,-75.58561
SEN01,Av. Regional,Troncal,2025-03-11 12:00:00,16.0,22.6,nublado,6.2316,-75.5904
SEN02,Av. 33,Arteria,2025-03-17 20:00:00,6.0,23.1,nublado,6.21539,-75.57294
SEN02,Av. 33,Arteria,2025-03-16 02:00:00,14.0,23.3,soleado,6.21516,-75.57387
SEN04,Autopista Norte,Troncal,2025-03-11 02:00:00,19.0,24.8,soleado,6.28592,-75.56516
SEN06,Circular 4ta,Local,2025-03-20 00:00:00,9.0,27.6,soleado,6.24439,-75.58464
SEN06,Circular 4ta,Local,2025-03-02 14:00:00,12.0,17.3,soleado,6.2458,-75.58522
SEN02,Av. 33,Arteria,2025-03-20 16:00:00,43.0,25.4,nublado,6.21466,-75.5736
SEN04,Autopista Norte,Troncal,2025-03-02 10:00:00,5.0,23.1,soleado,6.28717,-75.56439
SEN03,Calle 10,Local,2025-03-10 10:00:00,17.0,23.4,soleado,6.20926,-75.57018
SEN03,Calle 10,Local,2025-03-10 06:00:00,28.0,15.7,nublado,6.20967,-75.57017
SEN01,Av. Regional,Troncal,2025-03-04 00:00:00,19.0,21.0,soleado,6.23069,-75.59115
SEN03,Calle 10,Local,2025-03-20 08:00:00,28.0,15.6,soleado,6.20948,-75.5701
SEN03,Calle 10,Local,2025-03-18 12:00:00,9.0,21.3,nublado,6.20841,-75.57183
SEN01,Av. Regional,Troncal,2025-03-13 22:00:00,19.0,22.5,lluvioso,6.23,-75.59058
SEN04,Autopista Norte,Troncal,2025-03-18 14:00:00,15.0,23.1,soleado,6.28641,-75.56548
SEN04,Autopista Norte,Troncal,2025-03-16 00:00:00,14.0,25.4,nublado,6.28584,-75.56589
SEN02,Av. 33,Arteria,2025-03-01 10:00:00,20.0,22.8,soleado,6.21439,-75.57378
SEN01,Av. Regional,Troncal,2025-03-07 12:00:00,19.0,21.9,soleado,6.23172,-75.59116
SEN05,Av. Oriental,Arteria,2025-03-08 04:00:00,3.0,23.3,nublado,6.24638,-75.5647
SEN01,Av. Regional,Troncal,2025-03-18 22:00:00,21.0,21.9,nublado,6.23148,-75.59061
SEN05,Av. Oriental,Arteria,2025-03-16 10:00:00,11.0,22.4,lluvioso,6.24784,-75.56516
SEN02,Av. 33,Arteria,2025-03-12 04:00:00,22.0,21.3,nublado,6.21368,-75.5728
SEN02,Av. 33,Arteria,2025-03-14 12:00:00,8.0,23.1,nublado,6.21465,-75.57342
SEN01,Av. Regional,Troncal,2025-03-17 08:00:00,36.0,25.7,soleado,6.23059,-75.59071
SEN02,Av. 33,Arteria,2025-03-13 08:00:00,37.0,25.8,soleado,6.21439,-75.57377
SEN04,Autopista Norte,Troncal,2025-03-17 10:00:00,6.0,21.3,nublado,6.28644,-75.56593
SEN04,Autopista Norte,Troncal,2025-03-05 22:00:00,4.0,22.2,soleado,6.28655,-75.56583
SEN01,Av. Regional,Troncal,2025-03-15 18:00:00,41.0,21.9,soleado,6.2301,-75.59024
SEN02,Av. 33,Arteria,2025-03-12 10:00:00,18.0,18.5,soleado,6.21487,-75.5732
SEN05,Av. Oriental,Arteria,2025-03-03 16:00:00,34.0,23.0,nublado,6.24701,-75.56476
SEN03,Calle 10,Local,2025-03-06 06:00:00,32.0,24.7,soleado,6.20873,-75.57198
SEN01,Av. Regional,Troncal,2025-03-05 22:00:00,11.0,27.2,nublado,6.23149,-75.59151
SEN05,Av. Oriental,Arteria,2025-03-14 16:00:00,32.0,23.1,soleado,6.24657,-75.56495
SEN03,Calle 10,Local,2025-03-07 16:00:00,41.0,23.0,soleado,6.20898,-75.57094
SEN05,Av. Oriental,Arteria,2025-03-02 08:00:00,39.0,22.7,nublado,6.24612,-75.56406
SEN04,Autopista Norte,Troncal,2025-03-12 20:00:00,15.0,26.8,soleado,6.28717,-75.56498
SEN02,Av. 33,Arteria,2025-03-15 08:00:00,35.0,22.9,soleado,6.2146,-75.57326
SEN03,Calle 10,Local,2025-03-05 10:00:00,18.0,26.1,nublado,6.20916,-75.57096
SEN06,Circular 4ta,Local,2025-03-06 02:00:00,18.0,19.0,soleado,6.24473,-75.58414
SEN02,Av. 33,Arteria,2025-03-14 08:00:00,36.0,20.3,soleado,6.21516,-75.57419
SEN01,Av. Regional,Troncal,2025-03-14 10:00:00,19.0,27.5,soleado,6.23014,-75.59107
SEN01,Av. Regional,Troncal,2025-03-19 18:00:00,37.0,23.8,soleado,6.22989,-75.59075
SEN03,Calle 10,Local,2025-03-13 00:00:00,6.0,21.5,soleado,6.20991,-75.57136
SEN05,Av. Oriental,Arteria,2025-03-07 16:00:00,38.0,26.2,soleado,6.24723,-75.56575
SEN04,Autopista Norte,Troncal,2025-03-01 10:00:00,25.0,18.5,lluvioso,6.28664,-75.56519
SEN02,Av. 33,Arteria,2025-03-19 10:00:00,12.0,26.7,soleado,6.21387,-75.5736
SEN04,Autopista Norte,Troncal,2025-03-20 22:00:00,20.0,23.8,soleado,6.28646,-75.56496
SEN01,Av. Regional,Troncal,2025-03-09 04:00:00,25.0,21.6,soleado,6.23035,-75.59118
SEN01,Av. Regional,Troncal,2025-03-12 16:00:00,19.0,19.8,lluvioso,6.23178,-75.59074
SEN05,Av. Oriental,Arteria,2025-03-08 00:00:00,14.0,25.5,nublado,6.24773,-75.56459
SEN05,Av. Oriental,Arteria,2025-03-08 18:00:00,39.0,22.6,soleado,6.24621,-75.5658
SEN04,Autopista Norte,Troncal,2025-03-19 04:00:00,14.0,26.5,soleado,6.28639,-75.56571
SEN01,Av. Regional,Troncal,2025-03-16 00:00:00,19.0,22.9,nublado,6.22981,-75.59044
SEN04,Autopista Norte,Troncal,2025-03-08 20:00:00,14.0,20.6,soleado,6.28733,-75.56408
SEN04,Autopista Norte,Troncal,2025-03-13 22:00:00,21.0,24.7,soleado,6.28565,-75.56532
SEN05,Av. Oriental,Arteria,2025-03-04 20:00:00,7.0,23.4,nublado,6.24747,-75.56593
SEN04,Autopista Norte,Troncal,2025-03-03 04:00:00,19.0,24.9,soleado,6.28592,-75.56553
SEN06,Circular 4ta,Local,2025-03-16 22:00:00,2.0,17.9,soleado,6.24424,-75.58539
SEN04,Autopista Norte,Troncal,2025-03-15 20:00:00,14.0,24.9,nublado,6.28726,-75.56485
SEN03,Calle 10,Local,2025-03-10 16:00:00,45.0,20.0,soleado,6.20929,-75.57185
SEN05,Av. Oriental,Arteria,2025-03-07 04:00:00,5.0,20.4,soleado,6.24656,-75.56599
SEN01,Av. Regional,Troncal,2025-03-05 10:00:00,34.0,24.5,soleado,6.23045,-75.59142
SEN06,Circular 4ta,Local,2025-03-08 06:00:00,34.0,29.5,nublado,6.24538,-75.5848
SEN05,Av. Oriental,Arteria,2025-03-05 14:00:00,20.0,17.5,soleado,6.24687,-75.56558
SEN05,Av. Oriental,Arteria,2025-03-01 10:00:00,12.0,29.2,soleado,6.24605,-75.56477
SEN05,Av. Oriental,Arteria,2025-03-07 10:00:00,13.0,20.1,lluvioso,6.24677,-75.56452
SEN02,Av. 33,Arteria,2025-03-03 04:00:00,14.0,21.9,nublado,6.21405,-75.57406
SEN03,Calle 10,Local,2025-03-16 04:00:00,19.0,22.7,soleado,6.21013,-75.572
SEN02,Av. 33,Arteria,2025-03-08 06:00:00,45.0,21.4,nublado,6.2155,-75.57355
SEN04,Autopista Norte,Troncal,2025-03-15 10:00:00,13.0,23.3,lluvioso,6.28607,-75.56515
SEN04,Autopista Norte,Troncal,2025-03-08 18:00:00,37.0,21.0,nublado,6.28566,-75.56588
SEN03,Calle 10,Local,2025-03-13 06:00:00,40.0,14.7,soleado,6.20948,-75.57057
SEN05,Av. Oriental,Arteria,2025-03-03 22:00:00,27.0,26.9,soleado,6.24629,-75.5651
SEN02,Av. 33,Arteria,2025-03-02 06:00:00,45.0,25.3,nublado,6.21384,-75.5735
SEN06,Circular 4ta,Local,2025-03-06 16:00:00,45.0,24.3,soleado,6.24521,-75.58576
SEN01,Av. Regional,Troncal,2025-03-08 06:00:00,37.0,22.1,soleado,6.23051,-75.59028
SEN01,Av. Regional,Troncal,2025-03-04 04:00:00,8.0,19.0,soleado,6.23045,-75.59123
SEN05,Av. Oriental,Arteria,2025-03-03 06:00:00,24.0,23.2,soleado,6.2467,-75.56425
SEN06,Circular 4ta,Local,2025-03-14 22:00:00,17.0,27.3,lluvioso,6.24467,-75.58455
SEN02,Av. 33,Arteria,2025-03-07 20:00:00,19.0,17.6,soleado,6.21402,-75.57263
SEN03,Calle 10,Local,2025-03-13 20:00:00,12.0,23.3,soleado,6.20985,-75.57121
SEN02,Av. 33,Arteria,2025-03-04 08:00:00,41.0,26.3,nublado,6.21489,-75.57349
SEN05,Av. Oriental,Arteria,2025-03-04 04:00:00,8.0,23.1,nublado,6.24609,-75.56452
SEN06,Circular 4ta,Local,2025-03-02 16:00:00,27.0,23.1,soleado,6.24503,-75.58488
SEN01,Av. Regional,Troncal,2025-03-12 02:00:00,19.0,26.9,nublado,6.23144,-75.59029
SEN05,Av. Oriental,Arteria,2025-03-01 02:00:00,0.0,24.5,soleado,6.24688,-75.56598
SEN04,Autopista Norte,Troncal,2025-03-04 20:00:00,18.0,23.0,nublado,6.28585,-75.5658
SEN05,Av. Oriental,Arteria,2025-03-15 02:00:00,19.0,28.5,nublado,6.24615,-75.5647
SEN06,Circular 4ta,Local,2025-03-05 18:00:00,19.0,21.0,soleado,6.2443,-75.58517
SEN03,Calle 10,Local,2025-03-01 18:00:00,35.0,24.5,soleado,6.20997,-75.57171
SEN04,Autopista Norte,Troncal,2025-03-17 20:00:00,16.0,18.2,nublado,6.28588,-75.56402
SEN05,Av. Oriental,Arteria,2025-03-19 02:00:00,19.0,22.5,soleado,6.24697,-75.565
SEN03,Calle 10,Local,2025-03-20 16:00:00,43.0,23.6,soleado,6.20886,-75.57123
SEN02,Av. 33,Arteria,2025-03-13 04:00:00,10.0,22.7,soleado,6.2155,-75.57371
SEN05,Av. Oriental,Arteria,2025-03-11 02:00:00,13.0,18.2,soleado,6.24751,-75.56431
SEN03,Calle 10,Local,2025-03-15 06:00:00,43.0,27.4,soleado,6.20959,-75.57029
SEN01,Av. Regional,Troncal,2025-03-09 16:00:00,42.0,20.9,nublado,6.23079,-75.59137
SEN01,Av. Regional,Troncal,2025-03-07 00:00:00,9.0,26.5,soleado,6.22992,-75.5907
SEN02,Av. 33,Arteria,2025-03-19 02:00:00,23.0,29.6,soleado,6.21393,-75.57277
SEN03,Calle 10,Local,2025-03-18 06:00:00,40.0,20.1,soleado,6.20966,-75.57075
SEN03,Calle 10,Local,2025-03-19 14:00:00,4.0,20.7,soleado,6.20886,-75.57091
SEN05,Av. Oriental,Arteria,2025-03-16 22:00:00,21.0,20.5,nublado,6.24728,-75.56457
SEN06,Circular 4ta,Local,2025-03-12 10:00:00,17.0,24.0,nublado,6.24577,-75.58554
SEN02,Av. 33,Arteria,2025-03-04 04:00:00,10.0,22.1,lluvioso,6.21516,-75.57251
SEN01,Av. Regional,Troncal,2025-03-07 16:00:00,53.0,23.1,soleado,6.23077,-75.58991
SEN02,Av. 33,Arteria,2025-03-10 18:00:00,38.0,23.8,nublado,6.21484,-75.5732
SEN06,Circular 4ta,Local,2025-03-18 16:00:00,19.0,26.0,soleado,6.24441,-75.58589
SEN02,Av. 33,Arteria,2025-03-11 04:00:00,21.0,24.3,soleado,6.21426,-75.57371
SEN04,Autopista Norte,Troncal,2025-03-06 04:00:00,13.0,27.3,soleado,6.28686,-75.56438
SEN03,Calle 10,Local,2025-03-04 22:00:00,19.0,25.1,soleado,6.20989,-75.57047
SEN01,Av. Regional,Troncal,2025-03-16 18:00:00,39.0,22.4,soleado,6.23178,-75.59008
SEN02,Av. 33,Arteria,2025-03-07 00:00:00,12.0,22.4,nublado,6.21391,-75.574
SEN06,Circular 4ta,Local,2025-03-04 02:00:00,9.0,25.4,lluvioso,6.24556,-75.58451
